ID,id_student,code_module,code_presentation,url,forumng,homepage,oucontent,subpage,resource,sharedsubpage,page,questionnaire,ouwiki,htmlactivity,ouelluminate,dataplus,externalquiz,repeatactivity,dualpane,quiz,glossary,oucollaborate,folder,acumneg,acumg
239,57079,BBB,2013J,39,210,185,51,115,58,0,0,0,0,0,0,0,0,0,0,113,5,0,0,13,763
240,57227,DDD,2013J,18,408,520,130,227,37,0,0,0,50,0,0,0,15,0,0,0,9,11,0,166,1259
241,57285,BBB,2014J,1,4,43,143,58,14,0,0,0,0,0,0,0,0,0,0,16,3,1,0,0,283
242,57340,CCC,2014B,12,60,159,18,81,48,0,4,0,0,0,0,0,0,0,0,706,0,2,0,13,1077
243,57359,DDD,2013B,7,15,55,11,96,21,0,0,0,0,0,8,0,4,0,0,0,0,0,0,171,46
244,57506,AAA,2013J,60,30,360,708,132,16,0,0,0,0,0,0,5,0,0,0,0,8,0,0,139,1180
245,57818,DDD,2013J,105,609,666,211,948,109,0,0,0,339,0,0,0,44,0,0,0,0,6,0,308,2729
246,57844,FFF,2013J,16,23,168,917,184,21,0,6,0,6,0,0,0,0,0,5,624,0,0,2,81,1891
247,58071,AAA,2014J,10,759,855,1778,121,98,0,0,0,0,0,0,22,0,0,0,0,1,4,0,1402,2246
248,58077,FFF,2013J,0,0,12,10,10,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,35
249,58089,BBB,2013B,1,46,17,0,12,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,102
250,58316,AAA,2014J,42,45,367,675,145,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,146,1149
251,58549,FFF,2013B,35,344,292,1047,188,24,0,16,24,11,0,13,11,0,0,10,453,13,0,0,142,2339
252,58617,DDD,2014B,11,105,190,289,110,63,0,0,0,66,0,0,0,0,0,0,0,0,0,0,54,780
253,58640,FFF,2013J,20,456,309,241,166,89,0,5,0,16,0,0,0,0,0,0,478,0,0,4,174,1610
254,58653,BBB,2014J,2,2,102,203,5,64,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,383
255,58731,DDD,2014J,3,0,50,34,41,40,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,177
256,58873,AAA,2013J,78,229,488,811,110,6,0,0,0,0,0,0,8,0,0,0,0,0,2,0,159,1573
257,58884,FFF,2014J,124,916,916,2265,406,30,0,17,37,21,3,0,31,0,0,2,478,0,2,0,93,5155
258,59185,AAA,2013J,32,218,215,521,100,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,110,992
259,59272,BBB,2014J,2,220,206,763,19,37,0,0,11,0,0,0,0,0,0,0,146,2,19,0,8,1417
260,59275,DDD,2013J,1,177,99,143,56,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,55,467
261,59370,DDD,2013J,17,597,499,285,416,96,0,0,0,105,0,0,0,18,0,0,0,6,18,0,127,1930
262,59541,CCC,2014B,4,17,67,6,38,16,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,441
263,59725,BBB,2014B,11,338,237,37,91,50,0,0,0,0,0,0,0,0,0,0,93,2,0,0,89,770
264,60135,DDD,2013B,110,613,822,155,632,142,0,2,0,185,0,4,0,66,0,0,0,19,0,0,326,2424
265,60162,GGG,2014J,0,20,156,370,61,36,0,0,0,0,0,0,0,0,0,0,120,1,0,0,0,764
266,60405,GGG,2013J,0,127,176,360,15,27,0,0,0,0,0,0,0,0,0,0,143,4,0,0,36,816
267,60416,BBB,2014B,21,3429,1237,62,29,71,0,0,0,0,0,0,0,0,0,0,132,0,2,0,91,4892
268,60519,FFF,2013B,57,581,709,938,399,53,0,15,8,228,0,22,0,0,0,4,184,0,0,0,566,2632
269,60809,CCC,2014J,3,138,278,88,118,70,0,4,0,0,0,0,0,0,0,0,1816,0,4,0,0,2519
270,60809,EEE,2014J,68,280,496,762,56,32,0,2,0,535,0,0,0,0,0,0,188,0,3,0,0,2422
271,60830,BBB,2014B,41,646,294,117,129,41,0,0,0,0,0,0,0,0,0,0,95,1,1,0,85,1280
272,61227,CCC,2014J,2,234,382,502,211,101,0,8,0,0,0,0,0,0,0,0,3194,0,8,0,44,4598
273,61236,CCC,2014J,14,6,193,83,17,23,0,0,0,0,0,0,0,0,0,0,170,0,0,0,66,440
274,61297,FFF,2014J,2,3,32,18,31,2,0,0,0,0,2,0,0,0,0,0,0,4,0,0,94,0
275,61352,BBB,2014J,0,50,51,59,9,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,154
276,61911,DDD,2014B,7,38,128,214,32,17,0,0,0,8,0,0,0,3,0,0,0,0,1,0,6,442
277,62034,EEE,2014J,76,628,387,381,95,17,0,0,0,201,0,0,0,0,0,0,96,0,8,0,28,1861
278,62155,AAA,2013J,5,1255,513,1520,61,21,0,0,0,0,0,0,12,0,0,0,0,0,1,0,251,3137
279,62278,CCC,2014B,8,103,234,76,178,89,0,0,0,0,0,0,0,0,0,0,349,0,0,0,71,966
280,62487,AAA,2014J,16,42,161,370,79,7,0,0,0,0,0,0,7,0,0,0,0,1,0,0,16,667
281,62631,BBB,2013B,7,331,116,1,17,11,0,0,0,0,0,0,0,0,0,0,42,0,0,0,43,482
282,62975,GGG,2013J,0,29,91,64,21,17,0,0,0,0,0,0,0,0,0,0,52,0,0,0,27,247
283,63015,DDD,2014J,35,226,163,47,162,50,0,0,0,0,0,0,0,2,0,0,0,0,9,0,162,532
284,63044,BBB,2013J,16,14,70,1,36,33,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,231
285,63112,EEE,2013J,62,1245,473,675,77,97,0,0,0,248,0,0,0,0,0,4,136,0,1,0,64,2954
286,63112,FFF,2014J,8,121,83,145,90,44,0,1,0,2,4,0,0,0,0,0,0,0,3,0,188,313
287,63165,AAA,2014J,16,177,182,463,60,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,904
288,63295,FFF,2013J,0,124,105,153,124,21,0,0,0,3,0,0,0,0,0,0,679,0,0,1,31,1179
289,63371,CCC,2014J,26,618,463,51,374,163,0,2,0,0,0,0,0,0,0,0,1644,0,3,0,140,3204
290,63400,AAA,2013J,127,411,543,1419,204,8,0,0,0,0,0,0,25,0,0,0,0,0,0,0,242,2495
291,63467,BBB,2014J,1,0,101,448,18,73,0,0,0,0,0,0,0,0,0,0,71,0,0,0,39,673
292,63566,DDD,2013J,64,159,334,59,369,102,0,0,0,129,0,0,0,4,0,0,0,1,11,0,172,1060
293,63721,BBB,2014B,23,106,166,59,214,134,0,0,0,0,0,0,0,0,0,0,69,0,0,0,40,731
294,63827,DDD,2014J,11,0,39,20,17,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,101
295,63856,DDD,2013J,11,318,255,88,136,64,0,0,0,82,0,0,0,5,0,0,0,0,6,0,6,959
296,63949,GGG,2014J,0,63,73,180,32,15,0,0,0,0,0,0,0,0,0,0,69,0,0,0,10,422
297,63958,FFF,2014B,2,6,28,31,32,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,106
298,64275,BBB,2014B,1,70,49,0,10,10,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,199
299,64296,CCC,2014B,9,80,97,230,54,25,0,0,0,0,0,0,0,0,0,0,138,0,0,0,41,592
300,64296,EEE,2014B,10,48,81,307,19,32,0,0,0,0,0,0,0,0,0,0,107,0,2,0,64,542
301,64388,FFF,2013J,20,835,723,1379,352,46,0,20,31,72,0,0,18,0,0,14,1071,0,10,5,52,4544
302,64427,FFF,2014J,33,117,641,3651,477,73,0,15,36,26,10,0,27,0,0,1,531,0,2,0,30,5610
303,64450,DDD,2014B,71,1620,373,587,279,79,0,0,0,241,0,0,0,11,0,0,0,0,66,0,231,3096
304,64767,DDD,2014B,0,12,81,23,19,2,0,0,0,68,0,0,0,1,0,0,0,0,0,0,36,170
305,64901,GGG,2014B,0,24,153,394,57,57,0,0,0,0,0,0,0,0,0,0,139,3,0,0,0,827
306,65002,AAA,2013J,1,12,38,100,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,168
307,65002,AAA,2014J,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
308,65656,FFF,2013B,3,176,310,595,99,19,0,1,0,0,0,18,0,0,0,0,555,0,0,0,12,1764
309,66047,DDD,2013J,2,9,19,11,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,45
310,66254,CCC,2014B,7,468,277,90,126,86,0,1,0,0,0,0,0,0,0,0,1093,0,1,0,15,2134
311,66451,FFF,2013J,4,160,127,81,164,77,0,2,0,1,0,0,0,0,0,0,543,0,0,2,56,1105
312,66577,DDD,2013J,2,8,45,5,58,9,0,0,0,0,0,0,0,1,0,0,0,15,0,0,29,114
313,66579,DDD,2013B,49,232,160,19,108,32,0,1,0,56,0,17,0,7,0,0,0,0,0,0,29,652
314,66713,EEE,2013J,32,254,296,923,11,4,0,0,0,120,0,0,0,0,0,9,200,0,1,0,234,1616
315,66892,FFF,2014J,1,39,50,147,70,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,329
316,67182,GGG,2013J,0,1,93,97,24,42,0,0,0,0,0,0,0,0,0,0,97,0,0,0,5,349
317,67471,DDD,2013J,46,151,237,169,294,76,0,0,0,85,0,0,0,39,0,0,0,0,16,0,202,911
318,67505,DDD,2013J,20,241,308,119,244,62,0,0,0,203,0,0,0,7,0,0,0,38,4,0,70,1176
319,67539,EEE,2014J,20,157,236,689,40,5,0,0,0,109,0,0,0,0,0,0,177,0,5,0,370,1068
320,67602,DDD,2013B,33,134,237,142,123,77,0,0,0,11,0,7,0,33,0,0,0,0,0,0,0,797
321,67685,CCC,2014J,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0
322,67685,EEE,2014J,63,166,312,1173,30,128,0,0,0,274,0,0,0,0,0,0,153,0,5,0,12,2292
323,67781,DDD,2014B,31,640,460,103,321,93,0,0,0,65,0,0,0,22,0,0,0,0,36,0,67,1704
324,67785,DDD,2013B,59,209,387,246,227,127,0,0,0,82,0,5,0,9,0,0,0,0,0,0,15,1336
325,67986,FFF,2014B,13,239,138,96,74,9,0,6,0,2,0,0,0,0,0,0,83,0,0,0,221,439
326,68011,DDD,2013J,4,82,84,46,72,26,0,0,0,40,0,0,0,6,0,0,0,0,0,0,35,325
327,68107,FFF,2013J,25,279,406,2492,338,30,0,16,10,60,0,0,3,0,0,6,586,0,2,2,11,4244
328,68208,FFF,2013B,123,660,1206,2730,934,174,0,20,25,132,0,44,10,0,0,14,1395,0,0,0,844,6623
329,68376,DDD,2013J,33,292,308,51,234,85,0,0,0,62,0,0,0,19,0,0,0,0,1,0,75,1010
330,68417,DDD,2014J,6,488,237,261,129,54,0,0,0,0,0,0,0,12,0,0,0,68,15,0,87,1183
331,68556,BBB,2013J,16,9,40,0,10,7,0,0,0,0,0,0,0,0,0,0,16,0,0,0,29,69
332,69346,FFF,2013J,12,260,346,442,183,14,0,17,11,26,0,0,0,0,0,2,144,0,1,0,48,1410
333,69439,FFF,2014J,3,62,54,46,28,8,0,0,3,0,3,0,0,0,0,0,84,0,2,0,15,278
334,69489,DDD,2013J,3,55,26,7,11,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,39,67
335,69489,DDD,2014B,3,49,26,11,13,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,83
336,69491,DDD,2013B,13,16,120,102,64,43,0,0,0,0,0,4,0,11,0,0,0,0,0,0,7,366
337,69494,CCC,2014B,10,10,198,4,159,36,0,0,0,0,0,0,0,0,0,0,184,0,0,0,242,359
338,69494,CCC,2014J,11,110,285,10,189,65,0,0,0,0,0,0,0,0,0,0,778,0,0,0,167,1281
339,69703,CCC,2014B,1,103,186,1,57,69,0,1,0,0,0,0,0,0,0,0,277,0,0,0,115,580
340,70011,AAA,2014J,154,2401,1453,2091,243,36,0,0,0,0,0,0,18,0,0,0,0,0,0,0,291,6105
341,70214,CCC,2014J,2,12,52,62,21,30,0,0,0,0,0,0,0,0,0,0,189,0,1,0,198,171
342,70214,EEE,2013J,116,547,496,1306,44,157,0,0,0,203,0,0,0,0,0,9,259,0,3,0,3,3137
343,70381,CCC,2014B,1,1,113,64,99,37,0,4,0,0,0,0,0,0,0,0,436,0,0,0,13,742
344,70464,AAA,2013J,25,91,254,610,56,12,0,0,0,0,0,0,1,0,0,0,0,2,2,0,95,958
345,70495,CCC,2014J,0,529,289,97,121,62,0,2,0,0,0,0,0,0,0,0,875,0,4,0,102,1877
346,70495,FFF,2013J,42,898,730,1981,368,57,0,15,33,127,0,0,39,0,0,20,948,0,13,2,203,5070
347,70537,EEE,2014B,46,285,423,916,37,31,0,2,0,453,0,0,0,0,0,0,235,0,6,0,66,2368
348,70569,BBB,2014J,1,0,154,552,31,35,0,0,9,0,0,0,0,0,0,0,165,0,0,0,117,830
349,70608,BBB,2013B,5,53,84,0,45,15,0,0,0,0,0,0,0,0,0,0,67,1,0,0,2,268
350,70750,BBB,2014J,0,0,24,59,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,29
351,70771,CCC,2014B,1,16,21,0,8,7,0,0,0,0,0,0,0,0,0,0,128,0,0,0,5,176
352,70827,EEE,2014J,10,6,38,151,6,8,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,269
353,71159,FFF,2014J,43,725,492,2543,483,101,0,7,13,31,5,0,1,0,0,2,770,0,20,0,108,5128
354,71209,DDD,2013J,1,162,125,22,50,7,0,0,0,69,0,0,0,3,0,0,0,0,44,0,12,471
355,71252,FFF,2013J,7,104,146,280,147,13,0,1,0,4,0,0,0,0,0,0,488,0,1,3,8,1186
356,71361,AAA,2013J,80,822,390,853,129,49,0,0,0,0,0,0,3,0,0,0,0,0,1,0,204,2123
357,71433,BBB,2013B,2,38,10,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,46
358,71504,BBB,2014J,0,95,163,600,39,55,0,0,13,0,0,0,0,0,0,0,84,0,0,0,59,990
359,71578,FFF,2013B,4,161,143,365,150,20,0,12,0,3,0,7,0,0,0,0,706,1,0,0,66,1506
360,71676,DDD,2014J,28,121,300,145,336,74,0,0,0,0,0,0,0,24,0,0,0,6,43,0,71,1006
361,71723,CCC,2014J,3,71,103,8,45,17,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,486
362,71723,DDD,2014B,2,79,73,33,50,8,0,0,0,1,0,0,0,5,0,0,0,0,0,0,30,221
363,71897,FFF,2013J,0,125,46,26,24,35,0,4,0,1,0,0,0,0,0,0,0,0,0,0,144,117
364,72114,FFF,2014B,41,534,293,1570,296,38,0,15,37,21,0,0,24,0,0,1,1391,0,36,3,29,4271
365,72349,BBB,2014J,0,27,39,52,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,84
366,72400,BBB,2014B,14,75,79,14,61,88,0,0,0,0,0,0,0,0,0,0,89,0,0,0,18,402
367,72609,CCC,2014J,19,1677,713,673,350,92,0,1,0,0,0,0,0,0,0,0,2843,0,10,0,108,6270
368,72693,FFF,2013B,8,112,218,1225,151,37,0,2,0,10,0,0,21,0,0,3,482,0,0,0,216,2053
369,72864,FFF,2013J,6,116,159,544,175,18,0,5,0,1,0,0,0,0,0,0,397,0,0,2,28,1395
370,73019,DDD,2014J,1,105,129,259,8,20,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,540
371,73489,BBB,2013J,19,1001,556,8,100,55,0,0,0,0,0,0,0,0,0,0,105,1,0,0,198,1647
372,73584,BBB,2014J,0,9,44,68,12,17,0,0,0,0,0,0,0,0,0,0,89,1,3,0,47,196
373,73664,CCC,2014J,0,0,24,7,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38
374,73664,DDD,2014J,0,0,35,15,40,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,103
375,73874,BBB,2014J,2,134,163,418,62,95,0,0,0,0,0,0,0,0,0,0,48,5,4,0,184,747
376,74113,FFF,2013B,4,71,82,86,114,16,0,0,0,0,0,0,0,0,0,0,210,0,0,0,46,537
377,74165,FFF,2014J,17,117,225,750,141,23,0,1,0,2,3,0,0,0,0,0,607,0,11,0,41,1856
378,74290,CCC,2014B,1,19,69,3,38,22,0,0,0,0,0,0,0,0,0,0,70,0,2,0,8,216
379,74290,CCC,2014J,1,1,29,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42
380,74372,AAA,2013J,2,14,34,43,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,105
381,74502,DDD,2013J,28,1043,916,581,689,176,0,0,0,122,0,0,0,43,0,0,0,0,32,0,322,3308
382,74521,FFF,2014B,8,70,176,390,160,10,0,3,0,0,0,0,0,0,0,0,478,0,0,2,5,1292
383,74524,FFF,2014B,0,6,16,37,26,7,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,96
384,74585,BBB,2013J,132,5955,1175,176,91,51,0,0,0,0,0,0,0,0,0,0,218,7,6,0,80,7731
385,74695,BBB,2013B,35,2626,609,4,219,103,0,0,0,0,0,1,0,0,0,0,80,2,0,0,136,3543
386,74734,BBB,2013B,3,46,56,1,19,12,0,0,0,0,0,0,0,0,0,0,69,2,0,0,0,208
387,75091,AAA,2013J,55,756,602,1349,176,42,0,0,0,0,0,0,12,0,0,0,0,0,0,0,458,2534
388,75107,FFF,2014J,112,855,1003,2430,597,43,0,19,42,171,12,0,62,0,0,2,548,0,18,0,67,5847
389,75255,AAA,2014J,16,91,182,583,61,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,885
390,75309,DDD,2014B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
391,75399,BBB,2013B,8,95,175,0,56,43,0,0,0,0,0,3,0,0,0,0,104,5,0,0,11,478
392,75427,DDD,2014J,23,66,330,398,153,88,0,0,0,0,0,0,0,7,0,0,0,2,6,0,86,987
393,75454,CCC,2014B,8,201,531,10,175,130,0,7,0,0,0,0,0,0,0,0,3403,0,0,0,73,4392
394,75728,CCC,2014B,5,271,382,83,107,86,0,1,0,0,0,0,0,0,0,0,933,0,0,0,853,1015
395,76081,DDD,2014B,32,200,354,83,208,97,0,0,0,51,0,0,0,2,0,0,0,18,3,0,318,730
396,76081,DDD,2014J,20,137,274,41,141,27,0,0,0,0,0,0,0,11,0,0,0,0,29,0,107,573
397,76536,DDD,2013B,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
398,76579,EEE,2013J,41,40,226,329,32,9,0,0,0,0,0,0,0,0,0,2,92,0,0,0,184,587
399,76579,EEE,2014J,32,26,180,453,33,19,0,0,0,599,0,0,0,0,0,0,100,0,16,0,48,1410
400,76949,CCC,2014J,29,91,244,275,162,96,0,5,0,0,0,0,0,0,0,0,577,0,3,0,72,1410
401,77241,DDD,2013J,1,97,33,36,11,5,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,224
402,77367,AAA,2013J,28,77,248,252,68,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,613
403,77692,FFF,2014J,23,69,188,1412,264,26,0,4,3,29,5,0,0,0,0,0,545,0,0,0,0,2568
404,77744,FFF,2013J,10,94,342,696,279,21,0,2,0,1,0,0,1,0,0,0,826,0,0,1,43,2230
405,77746,FFF,2013J,0,30,31,39,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110
406,77763,DDD,2013B,53,277,309,114,335,116,0,2,0,98,0,7,0,19,0,0,0,24,0,0,186,1168
407,77845,FFF,2014B,2,43,72,76,80,10,0,6,0,0,0,0,0,0,0,0,182,0,1,0,76,396
408,77995,FFF,2014J,2,20,58,143,63,16,0,0,0,11,0,0,0,0,0,0,565,0,19,0,1,896
409,77998,FFF,2013B,8,60,136,176,112,10,0,1,1,3,0,4,0,0,0,0,0,0,0,0,1,510
410,77998,FFF,2014B,0,7,90,95,66,0,0,1,0,0,0,0,0,0,0,0,534,0,0,1,0,794
411,78170,DDD,2013J,41,1017,549,287,415,101,0,0,0,239,0,0,0,9,0,0,0,3,8,0,203,2466
412,78255,BBB,2013J,15,29,72,10,29,20,0,0,0,0,0,0,0,0,0,0,16,0,0,0,5,186
413,78255,BBB,2014B,5,6,51,1,26,27,0,0,0,0,0,0,0,0,0,0,14,0,0,0,10,120
414,78645,BBB,2013B,7,278,89,2,20,8,0,0,0,0,0,0,0,0,0,0,20,2,0,0,21,405
415,79261,FFF,2013J,10,173,304,813,223,35,0,3,3,12,0,0,8,0,0,0,478,0,7,4,4,2069
416,79403,AAA,2014J,26,54,220,1404,60,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,153,1629
417,79461,CCC,2014B,2,163,146,0,50,31,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,810
418,79610,FFF,2014J,28,143,293,892,227,24,0,0,10,24,2,0,0,0,0,0,839,0,0,0,172,2310
419,79683,FFF,2014B,2,9,63,248,42,8,0,2,0,12,0,0,0,0,0,0,45,0,0,0,0,431
420,80329,CCC,2014B,3,9,59,1,16,13,0,0,0,0,0,0,0,0,0,0,71,0,0,0,46,126
421,80329,CCC,2014J,19,360,348,1260,174,67,0,0,0,0,0,0,0,0,0,0,931,0,188,0,3,3344
422,80329,DDD,2013J,8,55,196,54,79,49,0,0,0,0,0,0,0,4,0,0,0,0,8,0,165,288
423,80329,DDD,2014J,20,93,204,68,130,39,0,0,0,0,0,0,0,6,0,0,0,24,52,0,2,634
424,80358,EEE,2014J,24,277,257,497,120,20,0,0,0,211,0,0,0,0,0,0,92,0,4,0,139,1363
425,80438,FFF,2014J,15,327,547,455,272,40,0,1,0,1,3,0,0,0,0,0,3364,0,58,0,37,5046
426,80448,GGG,2013J,0,36,123,80,33,18,0,0,0,0,0,0,0,0,0,0,60,0,0,0,4,346
427,80491,CCC,2014J,0,97,80,2,20,13,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,330
428,80717,BBB,2013J,91,2178,938,66,191,158,0,0,0,0,0,0,0,0,0,0,76,1,0,0,284,3415
429,80745,FFF,2013B,16,64,141,267,134,32,0,7,0,1,0,3,0,0,0,0,350,0,0,0,11,1004
430,80775,DDD,2014J,32,128,191,136,74,91,0,0,0,0,0,0,0,5,0,0,0,10,31,0,17,681
431,80868,CCC,2014J,123,5584,7059,6110,596,344,0,8,0,0,0,0,0,0,0,0,4295,0,20,0,658,23481
432,80868,DDD,2013J,183,1465,1484,590,353,192,0,0,0,152,0,0,0,7,0,0,0,0,50,0,181,4295
433,80886,FFF,2013B,2,142,119,80,25,5,0,7,0,13,0,2,0,0,0,0,194,0,0,0,83,506
434,81216,FFF,2014B,0,3,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0
435,81351,DDD,2013B,46,154,229,132,132,62,0,0,0,37,0,1,0,24,0,0,0,0,0,0,2,815
436,81536,FFF,2013J,10,109,102,95,63,10,0,4,0,17,0,0,0,0,0,0,61,0,3,0,131,343
437,81754,GGG,2014B,0,71,91,36,32,54,0,0,0,0,0,0,0,0,0,0,26,0,0,0,29,281
438,82088,DDD,2013J,139,287,394,51,138,36,0,0,0,16,0,0,0,7,0,0,0,29,3,0,244,856
439,82201,FFF,2014B,2,136,98,218,99,9,0,8,0,1,0,0,0,0,0,0,17,0,1,0,0,589
440,82201,FFF,2014J,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
441,82341,GGG,2013J,0,52,95,244,32,22,0,0,0,0,0,0,0,0,0,0,63,0,0,0,62,446
442,82535,BBB,2013B,13,80,122,0,46,18,0,0,0,0,0,0,0,0,0,0,73,0,0,0,9,343
443,82556,FFF,2013B,11,87,143,700,118,11,0,10,10,15,0,1,0,0,0,0,432,0,0,0,166,1372
444,82575,CCC,2014B,4,19,107,1,140,104,0,0,0,0,0,0,0,0,0,0,283,0,0,0,16,642
445,82741,BBB,2013B,22,334,218,1,131,97,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,879
446,82817,FFF,2013B,8,77,146,322,186,23,0,4,4,7,0,11,7,0,0,0,575,0,0,0,0,1370
447,83219,CCC,2014B,9,118,221,17,91,105,0,4,0,0,0,0,0,0,0,0,490,0,0,0,36,1019
448,83219,EEE,2014B,112,303,473,854,78,40,0,0,0,298,0,0,0,0,0,0,179,0,3,0,218,2122
449,83254,BBB,2013B,38,260,203,0,246,117,0,0,0,0,0,2,0,0,0,0,87,1,0,0,6,948
450,83453,CCC,2014B,6,24,90,10,112,42,0,0,0,0,0,0,0,0,0,0,98,0,0,0,144,238
451,83553,DDD,2014J,2,119,92,89,25,29,0,0,0,0,0,0,0,1,0,0,0,32,4,0,3,390
452,83603,FFF,2014B,48,154,371,1167,370,123,0,19,10,20,0,0,0,0,0,0,643,0,9,1,150,2785
453,84051,FFF,2013B,2,17,50,87,36,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,208
454,84245,BBB,2013B,20,74,238,0,172,88,0,0,0,0,0,2,0,0,0,0,63,0,0,0,68,589
455,84299,CCC,2014B,7,10,141,162,74,31,0,0,0,0,0,0,0,0,0,0,334,0,0,0,52,707
456,84299,FFF,2014B,6,81,178,230,149,12,0,6,0,5,0,0,0,0,0,0,556,0,0,4,64,1163
457,84541,BBB,2014J,1,0,50,41,17,18,0,0,0,0,0,0,0,0,0,0,52,0,0,0,86,93
458,84576,DDD,2014B,34,185,461,365,672,85,0,0,0,239,0,0,0,76,0,0,0,0,9,0,264,1862
459,84604,FFF,2014J,116,1043,1036,3854,715,73,0,22,38,42,7,0,39,0,0,1,693,0,19,0,155,7543
460,84605,DDD,2013J,16,256,214,166,100,34,0,0,0,9,0,0,0,9,0,0,0,0,2,0,14,792
461,84605,DDD,2014B,12,127,88,76,49,9,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,388
462,84664,BBB,2013B,11,220,107,4,49,12,0,0,0,0,0,1,0,0,0,0,90,1,0,0,53,442
463,84812,BBB,2013J,9,172,125,15,42,17,0,0,0,0,0,0,0,0,0,0,94,0,0,0,18,456
464,85092,AAA,2014J,26,181,121,262,66,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,639
465,85144,AAA,2014J,19,202,190,185,48,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,622
466,85241,FFF,2014J,0,45,49,70,32,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,194
467,85302,AAA,2014J,110,186,649,1058,220,35,0,0,0,0,0,0,21,0,0,0,0,1,0,0,72,2208
468,85304,DDD,2014B,0,0,12,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
469,85325,DDD,2013J,4,6,20,16,26,6,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,81
470,85874,FFF,2014B,22,477,274,455,263,27,0,14,9,11,0,0,0,0,0,2,298,1,0,0,160,1693
471,86047,CCC,2014B,1,2,37,32,27,10,0,0,0,0,0,0,0,0,0,0,66,0,0,0,1,174
472,86047,DDD,2013B,24,166,142,208,199,52,0,2,0,74,0,7,0,16,0,0,0,0,0,0,50,840
473,86291,BBB,2013B,0,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
474,86291,BBB,2013J,0,1,26,24,6,3,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,128
475,86538,FFF,2013B,9,74,196,791,137,15,0,2,8,17,0,0,0,0,0,2,312,6,0,0,9,1560
476,86669,FFF,2013J,6,481,222,677,164,19,0,2,0,3,0,0,0,0,0,0,701,0,6,3,193,2091
477,87107,DDD,2013B,47,219,229,122,119,74,0,0,0,48,0,0,0,3,0,0,0,0,0,0,2,859
478,87152,FFF,2013B,19,187,292,1010,174,27,0,4,10,7,0,0,0,0,0,0,523,0,0,0,122,2131
