ID,code_module,code_presentation,id_student,date_registration,date_unregistration
797,BBB,2013B,109938,-44,
798,BBB,2013B,110881,-43,
799,BBB,2013B,116603,-28,
800,BBB,2013B,117071,-25,
801,BBB,2013B,120994,-19,
802,BBB,2013B,122524,-68,
803,BBB,2013B,123379,-131,-59
804,BBB,2013B,123860,-29,
805,BBB,2013B,126322,-106,
806,BBB,2013B,126411,-124,
807,BBB,2013B,127209,-255,-225
808,BBB,2013B,128776,-97,24
809,BBB,2013B,133155,-55,
810,BBB,2013B,133531,-24,
811,BBB,2013B,133748,-61,
812,BBB,2013B,141823,-47,86
813,BBB,2013B,142324,-23,
814,BBB,2013B,143741,-16,
815,BBB,2013B,143854,-23,27
816,BBB,2013B,145544,-45,
817,BBB,2013B,147876,-53,
818,BBB,2013B,151697,-23,
819,BBB,2013B,152153,-93,157
820,BBB,2013B,152910,-8,
821,BBB,2013B,152929,-104,
822,BBB,2013B,153212,-82,
823,BBB,2013B,153704,-166,166
824,BBB,2013B,154027,-19,
825,BBB,2013B,154125,-17,
826,BBB,2013B,154540,-34,
827,BBB,2013B,155735,-45,13
828,BBB,2013B,156835,-135,
829,BBB,2013B,161678,-27,
830,BBB,2013B,165243,-25,
831,BBB,2013B,169515,-50,135
832,BBB,2013B,170356,-46,68
833,BBB,2013B,171377,-90,
834,BBB,2013B,173316,-99,
835,BBB,2013B,173335,-61,
836,BBB,2013B,174321,-82,-19
837,BBB,2013B,177639,-24,11
838,BBB,2013B,179605,-68,76
839,BBB,2013B,182824,-43,
840,BBB,2013B,183806,-104,
841,BBB,2013B,185240,-87,33
842,BBB,2013B,185349,-54,
843,BBB,2013B,186670,-11,
844,BBB,2013B,186780,-117,213
845,BBB,2013B,186988,-15,
846,BBB,2013B,187793,-127,
847,BBB,2013B,188152,-19,
848,BBB,2013B,192424,-74,
849,BBB,2013B,193822,-25,
850,BBB,2013B,197595,-24,
851,BBB,2013B,198956,-29,
852,BBB,2013B,199520,-22,
853,BBB,2013B,200863,-77,25
854,BBB,2013B,200905,-121,
855,BBB,2013B,203108,-117,
856,BBB,2013B,203481,-34,
857,BBB,2013B,203652,-22,
858,BBB,2013B,204746,-25,
859,BBB,2013B,205231,-58,
860,BBB,2013B,226374,-115,
861,BBB,2013B,226827,-72,
862,BBB,2013B,228049,-54,11
863,BBB,2013B,228235,-127,6
864,BBB,2013B,229240,-34,
865,BBB,2013B,229426,-25,
866,BBB,2013B,230348,-121,-68
867,BBB,2013B,232600,-59,-9
868,BBB,2013B,232695,-108,
869,BBB,2013B,232745,-77,-65
870,BBB,2013B,235097,-85,
871,BBB,2013B,237304,-17,
872,BBB,2013B,237913,-12,
873,BBB,2013B,242149,-89,123
874,BBB,2013B,245404,-44,
875,BBB,2013B,247267,-79,
876,BBB,2013B,248103,-101,
877,BBB,2013B,249534,-162,
878,BBB,2013B,251351,-93,
879,BBB,2013B,252340,-17,
880,BBB,2013B,252652,-86,-25
881,BBB,2013B,253250,-24,34
882,BBB,2013B,255347,-24,
883,BBB,2013B,255998,-51,
884,BBB,2013B,256215,-127,-92
885,BBB,2013B,258402,-108,-1
886,BBB,2013B,259182,-115,-5
887,BBB,2013B,262294,-24,208
888,BBB,2013B,262454,-88,
889,BBB,2013B,262741,-59,
890,BBB,2013B,263499,-107,
891,BBB,2013B,263531,-47,-22
892,BBB,2013B,265405,-85,27
893,BBB,2013B,265958,-53,95
894,BBB,2013B,267761,-131,
895,BBB,2013B,267853,-19,
896,BBB,2013B,269076,-23,48
897,BBB,2013B,269289,-137,-82
898,BBB,2013B,270399,-30,
899,BBB,2013B,270567,-34,
900,BBB,2013B,271036,-9,
901,BBB,2013B,272580,-19,
902,BBB,2013B,273731,-16,
903,BBB,2013B,273877,-28,
904,BBB,2013B,276717,-256,
905,BBB,2013B,277733,-89,
906,BBB,2013B,278447,-45,
907,BBB,2013B,280962,-53,
908,BBB,2013B,281564,-16,
909,BBB,2013B,284076,-28,
910,BBB,2013B,285633,-25,
911,BBB,2013B,285912,-43,
912,BBB,2013B,288380,-82,
913,BBB,2013B,288990,-47,198
914,BBB,2013B,290550,-43,
915,BBB,2013B,291037,-156,
916,BBB,2013B,291194,-68,
917,BBB,2013B,291701,-121,-25
918,BBB,2013B,292027,-50,22
919,BBB,2013B,294381,-50,
920,BBB,2013B,294961,-233,
921,BBB,2013B,294999,-65,72
922,BBB,2013B,295754,-12,
923,BBB,2013B,296408,-227,-117
924,BBB,2013B,297484,-170,
925,BBB,2013B,298322,-100,
926,BBB,2013B,298476,-21,
927,BBB,2013B,299561,-128,54
928,BBB,2013B,302550,-198,-163
929,BBB,2013B,305945,-53,57
930,BBB,2013B,306886,-79,
931,BBB,2013B,306984,-123,27
932,BBB,2013B,309175,-44,
933,BBB,2013B,309709,-193,
934,BBB,2013B,309734,-16,
935,BBB,2013B,311042,-16,47
936,BBB,2013B,312141,-61,
937,BBB,2013B,313810,-74,
938,BBB,2013B,315186,-79,
939,BBB,2013B,316841,-18,
940,BBB,2013B,318056,-24,
941,BBB,2013B,318101,-29,
942,BBB,2013B,319209,-81,
943,BBB,2013B,322745,-85,
944,BBB,2013B,322960,-23,81
945,BBB,2013B,323914,-136,
946,BBB,2013B,324236,-36,139
947,BBB,2013B,325511,-166,
948,BBB,2013B,325879,-104,
949,BBB,2013B,326012,-66,
950,BBB,2013B,329226,-64,
951,BBB,2013B,329321,-89,
952,BBB,2013B,329800,-53,
953,BBB,2013B,330376,-92,27
954,BBB,2013B,331354,-16,
955,BBB,2013B,331844,-260,
956,BBB,2013B,333129,-24,
957,BBB,2013B,333837,-137,42
958,BBB,2013B,334291,-22,
959,BBB,2013B,334794,-29,38
960,BBB,2013B,335421,-53,
961,BBB,2013B,335600,-102,
962,BBB,2013B,335910,-29,
963,BBB,2013B,336165,-24,
964,BBB,2013B,338056,-16,
965,BBB,2013B,338861,-22,
966,BBB,2013B,338912,-22,-16
967,BBB,2013B,339379,-179,
968,BBB,2013B,339526,-94,123
969,BBB,2013B,339946,-73,200
970,BBB,2013B,340378,-66,27
971,BBB,2013B,340831,-97,136
972,BBB,2013B,341040,-64,129
973,BBB,2013B,341229,-29,
974,BBB,2013B,341235,-85,-8
975,BBB,2013B,341509,-36,
976,BBB,2013B,349040,-127,83
977,BBB,2013B,349424,-16,
978,BBB,2013B,350622,-96,
979,BBB,2013B,350795,-55,
980,BBB,2013B,351271,-113,
981,BBB,2013B,351290,-54,
982,BBB,2013B,351543,-46,
983,BBB,2013B,352161,-87,61
984,BBB,2013B,352364,-30,
985,BBB,2013B,353093,-73,
986,BBB,2013B,353352,-24,
987,BBB,2013B,353918,-95,-18
988,BBB,2013B,354058,-29,
989,BBB,2013B,354815,-266,137
990,BBB,2013B,354895,-77,102
991,BBB,2013B,355369,-54,59
992,BBB,2013B,355998,-29,
993,BBB,2013B,357030,-18,51
994,BBB,2013B,357038,-107,
995,BBB,2013B,357928,-102,
996,BBB,2013B,359170,-58,-36
997,BBB,2013B,360188,-22,
998,BBB,2013B,360489,-16,152
999,BBB,2013B,360877,-86,
1000,BBB,2013B,361603,-27,
1001,BBB,2013B,362760,-93,
1002,BBB,2013B,362877,-128,100
1003,BBB,2013B,363401,-24,
1004,BBB,2013B,363416,6,
1005,BBB,2013B,363660,-88,
1006,BBB,2013B,364323,-16,5
1007,BBB,2013B,365439,-61,
1008,BBB,2013B,365452,-102,
1009,BBB,2013B,365488,-83,
1010,BBB,2013B,365707,-27,
1011,BBB,2013B,366821,-46,
1012,BBB,2013B,367304,-30,
1013,BBB,2013B,367348,-36,
1014,BBB,2013B,367609,-53,
1015,BBB,2013B,368439,-136,
1016,BBB,2013B,369212,-61,27
1017,BBB,2013B,370302,-60,
1018,BBB,2013B,370720,-50,
1019,BBB,2013B,371679,-42,
1020,BBB,2013B,372624,-83,-73
1021,BBB,2013B,374102,-50,
1022,BBB,2013B,374234,-55,
1023,BBB,2013B,375312,-42,9
1024,BBB,2013B,376617,-23,
1025,BBB,2013B,377695,-155,-73
1026,BBB,2013B,377759,-144,
1027,BBB,2013B,377846,-23,
1028,BBB,2013B,377905,-45,
1029,BBB,2013B,378462,-15,
1030,BBB,2013B,378543,-16,
1031,BBB,2013B,378721,-123,130
1032,BBB,2013B,379402,-66,
1033,BBB,2013B,379405,-169,-30
1034,BBB,2013B,380151,-16,121
1035,BBB,2013B,381640,-137,
1036,BBB,2013B,381722,-52,53
1037,BBB,2013B,383828,-99,13
1038,BBB,2013B,384678,-22,
1039,BBB,2013B,384909,-88,145
1040,BBB,2013B,385034,-85,66
1041,BBB,2013B,386348,-18,
1042,BBB,2013B,386957,-53,
1043,BBB,2013B,387276,-88,-80
1044,BBB,2013B,387702,-24,
1045,BBB,2013B,388014,-276,-209
1046,BBB,2013B,388205,-6,
1047,BBB,2013B,388360,-122,
1048,BBB,2013B,388410,-21,
1049,BBB,2013B,388484,-68,
1050,BBB,2013B,389369,-19,
1051,BBB,2013B,390220,-16,
1052,BBB,2013B,390442,-221,
1053,BBB,2013B,390461,-94,
1054,BBB,2013B,392213,-94,
1055,BBB,2013B,392281,-44,195
1056,BBB,2013B,392428,-24,
1057,BBB,2013B,392614,-46,
1058,BBB,2013B,393327,-128,-109
1059,BBB,2013B,394956,-134,31
1060,BBB,2013B,395107,-169,-2
1061,BBB,2013B,395229,-123,
1062,BBB,2013B,397118,-27,
1063,BBB,2013B,397763,-50,27
1064,BBB,2013B,398084,-106,
1065,BBB,2013B,398949,-30,-22
1066,BBB,2013B,398965,-173,156
1067,BBB,2013B,399108,-24,5
1068,BBB,2013B,399792,-24,
1069,BBB,2013B,400049,-43,
1070,BBB,2013B,400469,-77,
1071,BBB,2013B,400474,-30,
1072,BBB,2013B,400718,-121,-106
1073,BBB,2013B,400894,-12,
1074,BBB,2013B,401339,-51,
1075,BBB,2013B,401349,-66,
1076,BBB,2013B,402660,-36,27
1077,BBB,2013B,403093,-23,
1078,BBB,2013B,403191,-18,27
1079,BBB,2013B,404022,-30,
1080,BBB,2013B,404727,-97,
1081,BBB,2013B,405471,-118,
1082,BBB,2013B,405746,-34,54
1083,BBB,2013B,405995,-54,
1084,BBB,2013B,406311,-99,
1085,BBB,2013B,406416,-68,68
1086,BBB,2013B,406974,-95,165
1087,BBB,2013B,408112,-36,
1088,BBB,2013B,409662,-94,
1089,BBB,2013B,410739,-92,
1090,BBB,2013B,411197,-29,
1091,BBB,2013B,412407,-34,
1092,BBB,2013B,412654,-66,
1093,BBB,2013B,413984,-18,
1094,BBB,2013B,414958,-123,
1095,BBB,2013B,415548,-46,-29
1096,BBB,2013B,415716,-30,
1097,BBB,2013B,415760,-4,
1098,BBB,2013B,416007,-87,
1099,BBB,2013B,416314,-65,
1100,BBB,2013B,416654,-16,
1101,BBB,2013B,417462,-25,
1102,BBB,2013B,418065,-29,87
1103,BBB,2013B,418325,-8,
1104,BBB,2013B,420604,-15,
1105,BBB,2013B,421205,-44,
1106,BBB,2013B,422070,-16,
1107,BBB,2013B,422752,-44,30
1108,BBB,2013B,423314,-44,
1109,BBB,2013B,423317,-42,38
1110,BBB,2013B,423871,-107,
1111,BBB,2013B,425747,-30,
1112,BBB,2013B,425808,-53,
1113,BBB,2013B,425817,-99,172
1114,BBB,2013B,425820,-53,
1115,BBB,2013B,426650,-82,
1116,BBB,2013B,426838,-54,
1117,BBB,2013B,427536,-15,
1118,BBB,2013B,427704,-79,
1119,BBB,2013B,427773,-36,
1120,BBB,2013B,429038,-23,
1121,BBB,2013B,429158,-65,-47
1122,BBB,2013B,429494,-210,
1123,BBB,2013B,430160,-42,9
1124,BBB,2013B,430357,-55,
1125,BBB,2013B,431071,-10,164
1126,BBB,2013B,432004,-43,
1127,BBB,2013B,432232,-68,
1128,BBB,2013B,432319,-25,108
1129,BBB,2013B,432870,-89,
1130,BBB,2013B,433531,-159,
1131,BBB,2013B,433755,-71,
1132,BBB,2013B,433939,-73,
1133,BBB,2013B,434094,-16,
1134,BBB,2013B,434192,-22,
1135,BBB,2013B,434353,-80,
1136,BBB,2013B,434646,-28,
1137,BBB,2013B,435245,-130,
1138,BBB,2013B,435803,-54,
1139,BBB,2013B,437562,-68,
1140,BBB,2013B,437967,-55,
1141,BBB,2013B,438210,-99,26
1142,BBB,2013B,438379,-117,-8
1143,BBB,2013B,438703,-136,
1144,BBB,2013B,439857,-123,
1145,BBB,2013B,440057,-113,
1146,BBB,2013B,440509,-102,
1147,BBB,2013B,441000,-30,
1148,BBB,2013B,441181,-89,
1149,BBB,2013B,441255,-42,
1150,BBB,2013B,441423,-128,-26
1151,BBB,2013B,442012,-73,
1152,BBB,2013B,442143,-137,54
1153,BBB,2013B,442183,-128,
1154,BBB,2013B,442456,-61,
1155,BBB,2013B,442466,69,
1156,BBB,2013B,443108,-85,187
1157,BBB,2013B,443288,-15,
1158,BBB,2013B,443452,-65,
1159,BBB,2013B,444117,-65,
1160,BBB,2013B,444408,-72,
1161,BBB,2013B,444784,-9,
1162,BBB,2013B,444926,-50,
1163,BBB,2013B,445065,-127,
1164,BBB,2013B,445125,-46,
1165,BBB,2013B,445889,-51,
1166,BBB,2013B,446045,-30,
1167,BBB,2013B,446145,-61,
1168,BBB,2013B,446247,-67,47
1169,BBB,2013B,446357,-44,159
1170,BBB,2013B,446856,-90,
1171,BBB,2013B,447007,-16,187
1172,BBB,2013B,447759,-71,
1173,BBB,2013B,447782,-28,
1174,BBB,2013B,447790,-36,216
1175,BBB,2013B,465599,-21,
1176,BBB,2013B,465730,-25,226
1177,BBB,2013B,466037,-182,
1178,BBB,2013B,466800,-15,159
1179,BBB,2013B,466810,-106,
1180,BBB,2013B,466959,-50,
1181,BBB,2013B,466973,-28,
1182,BBB,2013B,467035,-115,
1183,BBB,2013B,467292,-59,
1184,BBB,2013B,467756,-58,
1185,BBB,2013B,467835,-22,27
1186,BBB,2013B,468021,-128,
1187,BBB,2013B,468792,-29,60
1188,BBB,2013B,468949,-30,
1189,BBB,2013B,469683,-22,
1190,BBB,2013B,470318,-22,
1191,BBB,2013B,470653,-28,
1192,BBB,2013B,471219,-15,
1193,BBB,2013B,471525,-52,
1194,BBB,2013B,472182,-169,116
1195,BBB,2013B,472348,-23,96
1196,BBB,2013B,472586,-53,
1197,BBB,2013B,473095,-16,
1198,BBB,2013B,473328,-46,
1199,BBB,2013B,475078,-92,226
1200,BBB,2013B,475095,-25,
1201,BBB,2013B,475460,-61,
1202,BBB,2013B,475688,-96,
1203,BBB,2013B,475901,-46,
1204,BBB,2013B,476037,-74,212
1205,BBB,2013B,476201,-36,
1206,BBB,2013B,476297,-23,209
1207,BBB,2013B,476369,-113,
1208,BBB,2013B,476457,-127,47
1209,BBB,2013B,476596,-30,
1210,BBB,2013B,476709,-42,
1211,BBB,2013B,476710,-142,
1212,BBB,2013B,476783,-58,
1213,BBB,2013B,476816,-16,18
1214,BBB,2013B,476855,-74,38
1215,BBB,2013B,476859,-36,
1216,BBB,2013B,477009,-18,
1217,BBB,2013B,477011,-127,
1218,BBB,2013B,477164,-100,
1219,BBB,2013B,477167,-67,
1220,BBB,2013B,477734,-94,
1221,BBB,2013B,477835,-30,164
1222,BBB,2013B,478317,-107,223
1223,BBB,2013B,478444,-16,
1224,BBB,2013B,478718,-157,172
1225,BBB,2013B,478792,-23,
1226,BBB,2013B,478873,-10,
1227,BBB,2013B,479060,-24,
1228,BBB,2013B,479171,-76,
1229,BBB,2013B,479267,-16,27
1230,BBB,2013B,479343,-53,
1231,BBB,2013B,479516,-85,
1232,BBB,2013B,479519,-74,
1233,BBB,2013B,480151,-27,10
1234,BBB,2013B,480382,-24,
1235,BBB,2013B,480458,-16,
1236,BBB,2013B,480507,-21,
1237,BBB,2013B,480554,-88,
1238,BBB,2013B,480650,-61,
1239,BBB,2013B,480815,-155,
1240,BBB,2013B,481010,-65,
1241,BBB,2013B,481143,-67,
1242,BBB,2013B,481580,-72,
1243,BBB,2013B,481607,-30,
1244,BBB,2013B,482467,-88,
1245,BBB,2013B,482710,-25,
1246,BBB,2013B,482766,-15,
1247,BBB,2013B,482945,-15,188
1248,BBB,2013B,483064,-55,
1249,BBB,2013B,483074,-23,
1250,BBB,2013B,483109,-15,
1251,BBB,2013B,483243,-16,
1252,BBB,2013B,483309,-28,38
1253,BBB,2013B,483371,-94,188
1254,BBB,2013B,483411,-23,
1255,BBB,2013B,483479,-53,
1256,BBB,2013B,483952,-170,
1257,BBB,2013B,484039,-53,
1258,BBB,2013B,484135,-93,44
1259,BBB,2013B,484161,-142,
1260,BBB,2013B,484768,-122,
1261,BBB,2013B,484885,-34,
1262,BBB,2013B,484933,-30,
1263,BBB,2013B,485352,-135,-16
1264,BBB,2013B,485399,-106,
1265,BBB,2013B,485568,-114,
1266,BBB,2013B,485630,-68,
1267,BBB,2013B,485782,-21,
1268,BBB,2013B,486099,-132,
1269,BBB,2013B,486214,-130,27
1270,BBB,2013B,486282,-64,
1271,BBB,2013B,486391,-106,
1272,BBB,2013B,486521,-25,
1273,BBB,2013B,486650,-169,108
1274,BBB,2013B,486656,-55,
1275,BBB,2013B,487329,-79,
1276,BBB,2013B,487646,-161,
1277,BBB,2013B,488185,-93,
1278,BBB,2013B,488364,-12,
1279,BBB,2013B,488425,-123,
1280,BBB,2013B,488477,-53,89
1281,BBB,2013B,488863,-127,
1282,BBB,2013B,488929,-61,27
1283,BBB,2013B,489251,-94,
1284,BBB,2013B,490110,-51,27
1285,BBB,2013B,490152,-73,
1286,BBB,2013B,490514,-86,
1287,BBB,2013B,490733,-44,27
1288,BBB,2013B,492182,-53,
1289,BBB,2013B,492240,-36,
1290,BBB,2013B,492336,-96,27
1291,BBB,2013B,492590,-80,
1292,BBB,2013B,492946,-127,
1293,BBB,2013B,493186,-116,
1294,BBB,2013B,493377,-27,82
1295,BBB,2013B,493451,-28,
1296,BBB,2013B,493515,-25,
1297,BBB,2013B,493773,-15,
1298,BBB,2013B,493912,-27,
1299,BBB,2013B,493958,-24,
1300,BBB,2013B,494095,-65,
1301,BBB,2013B,494278,-16,
1302,BBB,2013B,494304,-22,
1303,BBB,2013B,494673,-42,
1304,BBB,2013B,494786,-102,
1305,BBB,2013B,494838,-126,
1306,BBB,2013B,494840,-83,54
1307,BBB,2013B,494927,-77,95
1308,BBB,2013B,495324,-64,40
1309,BBB,2013B,495377,-100,-30
1310,BBB,2013B,495674,-25,
1311,BBB,2013B,495856,-12,
1312,BBB,2013B,495875,-23,46
1313,BBB,2013B,495913,-22,39
1314,BBB,2013B,496041,-23,
1315,BBB,2013B,496070,-59,
1316,BBB,2013B,496220,-15,
1317,BBB,2013B,496243,-23,
1318,BBB,2013B,496674,-29,
1319,BBB,2013B,497088,-101,
1320,BBB,2013B,497278,-16,48
1321,BBB,2013B,497280,-28,
1322,BBB,2013B,497468,-25,
1323,BBB,2013B,497607,-23,
1324,BBB,2013B,497793,-128,
1325,BBB,2013B,498065,-51,
1326,BBB,2013B,498131,-59,
1327,BBB,2013B,498175,-29,
1328,BBB,2013B,498296,-52,
1329,BBB,2013B,498371,-171,118
1330,BBB,2013B,498455,-21,
1331,BBB,2013B,498967,-109,
1332,BBB,2013B,499027,-42,
1333,BBB,2013B,499067,-80,
1334,BBB,2013B,499118,-23,
1335,BBB,2013B,499380,-64,
1336,BBB,2013B,499387,-93,
1337,BBB,2013B,499483,-10,
1338,BBB,2013B,499511,-30,
1339,BBB,2013B,499891,-18,
1340,BBB,2013B,499931,-116,
1341,BBB,2013B,500507,-61,208
1342,BBB,2013B,500585,-102,163
1343,BBB,2013B,500659,-74,110
1344,BBB,2013B,500719,-106,74
1345,BBB,2013B,500791,-89,
1346,BBB,2013B,500815,-208,
1347,BBB,2013B,500819,-85,
1348,BBB,2013B,500836,-102,
1349,BBB,2013B,500958,-55,
1350,BBB,2013B,501008,-46,187
1351,BBB,2013B,501432,-122,
1352,BBB,2013B,501550,-44,
1353,BBB,2013B,501879,-96,
1354,BBB,2013B,501955,-119,
1355,BBB,2013B,502088,-162,
1356,BBB,2013B,502131,-162,48
1357,BBB,2013B,502279,-164,-96
1358,BBB,2013B,502441,-58,
1359,BBB,2013B,502604,-73,
1360,BBB,2013B,502694,-24,
1361,BBB,2013B,502713,-50,
1362,BBB,2013B,502717,-21,
1363,BBB,2013B,502872,-23,
1364,BBB,2013B,503353,-23,46
1365,BBB,2013B,503390,-21,
1366,BBB,2013B,503491,-135,
1367,BBB,2013B,503509,-126,
1368,BBB,2013B,503878,-102,165
1369,BBB,2013B,504014,-58,
1370,BBB,2013B,504021,-25,118
1371,BBB,2013B,504028,-77,
1372,BBB,2013B,504102,-24,
1373,BBB,2013B,504689,-144,26
1374,BBB,2013B,504936,-18,
1375,BBB,2013B,505123,-221,-68
1376,BBB,2013B,505376,-25,
1377,BBB,2013B,505417,-128,146
1378,BBB,2013B,505499,-157,-2
1379,BBB,2013B,505592,-53,27
1380,BBB,2013B,505595,-46,74
1381,BBB,2013B,505606,-43,
1382,BBB,2013B,505694,-80,
1383,BBB,2013B,505871,-24,
1384,BBB,2013B,505959,-116,
1385,BBB,2013B,505961,-162,
1386,BBB,2013B,506233,-71,
1387,BBB,2013B,506360,-58,
1388,BBB,2013B,506650,-100,220
1389,BBB,2013B,506753,-34,
1390,BBB,2013B,507184,-21,49
1391,BBB,2013B,507221,-114,3
1392,BBB,2013B,507303,-179,27
1393,BBB,2013B,507320,-21,27
1394,BBB,2013B,507359,-23,
1395,BBB,2013B,507485,-22,27
1396,BBB,2013B,507685,-165,4
1397,BBB,2013B,507817,-72,
1398,BBB,2013B,508103,-92,26
1399,BBB,2013B,508452,-171,
1400,BBB,2013B,508537,-72,
1401,BBB,2013B,508662,-16,
1402,BBB,2013B,508668,-23,
1403,BBB,2013B,509130,-24,27
1404,BBB,2013B,509226,-127,
1405,BBB,2013B,509295,-122,-25
1406,BBB,2013B,509334,-101,-81
1407,BBB,2013B,509737,-24,
1408,BBB,2013B,509768,-72,
1409,BBB,2013B,509797,-15,
1410,BBB,2013B,509901,-36,
1411,BBB,2013B,509926,-22,
1412,BBB,2013B,510141,-28,158
1413,BBB,2013B,510492,-88,
1414,BBB,2013B,510556,-22,
1415,BBB,2013B,510756,-23,
1416,BBB,2013B,510845,-36,
1417,BBB,2013B,511050,-50,
1418,BBB,2013B,511067,-18,
1419,BBB,2013B,511306,-46,
1420,BBB,2013B,511459,-78,
1421,BBB,2013B,511474,-25,
1422,BBB,2013B,511515,-96,
1423,BBB,2013B,511524,-30,
1424,BBB,2013B,511527,-95,
1425,BBB,2013B,511652,-106,-30
1426,BBB,2013B,511693,-122,
1427,BBB,2013B,512070,-165,
1428,BBB,2013B,512180,-46,
1429,BBB,2013B,512242,-25,
1430,BBB,2013B,512468,-77,
1431,BBB,2013B,512805,-28,
1432,BBB,2013B,512883,-114,69
1433,BBB,2013B,512911,-83,
1434,BBB,2013B,512924,-119,-2
1435,BBB,2013B,512929,-128,
1436,BBB,2013B,512995,-77,
1437,BBB,2013B,513005,-95,
1438,BBB,2013B,513016,-93,-80
1439,BBB,2013B,513093,-137,
1440,BBB,2013B,513196,-25,5
1441,BBB,2013B,513210,-122,198
1442,BBB,2013B,513315,-89,
1443,BBB,2013B,513368,-142,-29
1444,BBB,2013B,513733,-25,
1445,BBB,2013B,513757,-76,
1446,BBB,2013B,513881,-36,167
1447,BBB,2013B,514140,-27,
1448,BBB,2013B,514365,-150,20
1449,BBB,2013B,514819,-23,-16
1450,BBB,2013B,514951,-15,57
1451,BBB,2013B,514981,-128,
1452,BBB,2013B,514987,-113,
1453,BBB,2013B,515035,-55,
1454,BBB,2013B,515105,-93,
1455,BBB,2013B,515130,-106,
1456,BBB,2013B,515174,-52,27
1457,BBB,2013B,515311,-61,
1458,BBB,2013B,515474,-111,
1459,BBB,2013B,515497,-24,
1460,BBB,2013B,515959,-61,
1461,BBB,2013B,516057,-30,
1462,BBB,2013B,516432,-135,
1463,BBB,2013B,516456,-15,
1464,BBB,2013B,516475,-10,
1465,BBB,2013B,516495,-72,
1466,BBB,2013B,516529,-92,
1467,BBB,2013B,516776,-72,
1468,BBB,2013B,516841,-89,
1469,BBB,2013B,517043,-127,
1470,BBB,2013B,517175,-15,
1471,BBB,2013B,517474,-59,
1472,BBB,2013B,517617,-162,
1473,BBB,2013B,517701,-18,-2
1474,BBB,2013B,517778,-174,
1475,BBB,2013B,517853,-50,
1476,BBB,2013B,517890,-30,
1477,BBB,2013B,518189,-123,
1478,BBB,2013B,518469,-144,
1479,BBB,2013B,518876,-97,
1480,BBB,2013B,518879,-64,
1481,BBB,2013B,518904,-22,
1482,BBB,2013B,518970,-104,
1483,BBB,2013B,519012,-64,
1484,BBB,2013B,519222,-95,
1485,BBB,2013B,519387,-82,
1486,BBB,2013B,519602,-21,
1487,BBB,2013B,519647,-179,27
1488,BBB,2013B,519800,-111,
1489,BBB,2013B,520049,-50,-2
1490,BBB,2013B,520230,-23,27
1491,BBB,2013B,520749,-2,16
1492,BBB,2013B,520836,-149,
1493,BBB,2013B,521069,-104,
1494,BBB,2013B,521081,-65,
1495,BBB,2013B,521096,-42,
1496,BBB,2013B,521394,-114,
1497,BBB,2013B,521430,-34,
1498,BBB,2013B,521496,-61,
1499,BBB,2013B,521764,-18,
1500,BBB,2013B,521903,-59,
1501,BBB,2013B,522090,-50,
1502,BBB,2013B,522249,-119,
1503,BBB,2013B,522302,-67,
1504,BBB,2013B,522373,-29,
1505,BBB,2013B,522383,-16,
1506,BBB,2013B,522512,-29,
1507,BBB,2013B,523012,-23,
1508,BBB,2013B,523156,-27,27
1509,BBB,2013B,523596,-85,
1510,BBB,2013B,523630,-61,
1511,BBB,2013B,523672,-28,
1512,BBB,2013B,523789,-151,-23
1513,BBB,2013B,523966,-113,
1514,BBB,2013B,524101,-126,143
1515,BBB,2013B,524171,-142,
1516,BBB,2013B,524452,-101,
1517,BBB,2013B,524496,-147,16
1518,BBB,2013B,524598,-135,
1519,BBB,2013B,524769,-30,27
1520,BBB,2013B,524968,-52,-2
1521,BBB,2013B,525501,-119,
1522,BBB,2013B,525520,-144,
1523,BBB,2013B,525543,-161,-142
1524,BBB,2013B,525679,-116,
1525,BBB,2013B,525683,-96,
1526,BBB,2013B,525797,-121,
1527,BBB,2013B,525869,-86,
1528,BBB,2013B,525942,-68,216
1529,BBB,2013B,526200,-115,
1530,BBB,2013B,526370,-73,
1531,BBB,2013B,526506,-43,79
1532,BBB,2013B,527020,-79,
1533,BBB,2013B,527164,-93,
1534,BBB,2013B,527227,-128,
1535,BBB,2013B,527313,-16,
1536,BBB,2013B,527343,-46,29
1537,BBB,2013B,527382,-59,39
1538,BBB,2013B,527400,-65,
1539,BBB,2013B,527659,-109,
1540,BBB,2013B,527886,-88,
1541,BBB,2013B,527980,-116,
1542,BBB,2013B,528161,-116,
1543,BBB,2013B,528175,-88,83
1544,BBB,2013B,528220,-128,110
1545,BBB,2013B,528250,-130,
1546,BBB,2013B,528261,-109,
1547,BBB,2013B,528270,-142,-131
1548,BBB,2013B,528353,-24,
1549,BBB,2013B,528649,-36,
1550,BBB,2013B,528698,-85,
1551,BBB,2013B,528904,-24,
1552,BBB,2013B,528918,-22,74
1553,BBB,2013B,529065,-20,
1554,BBB,2013B,529118,-73,-5
1555,BBB,2013B,529174,-92,
1556,BBB,2013B,529212,-59,
1557,BBB,2013B,529383,-18,
1558,BBB,2013B,529446,-50,
1559,BBB,2013B,529452,-22,
1560,BBB,2013B,529502,-15,
1561,BBB,2013B,529767,-23,27
1562,BBB,2013B,530065,-120,
1563,BBB,2013B,530153,-106,
1564,BBB,2013B,530215,-121,12
1565,BBB,2013B,530226,-46,
1566,BBB,2013B,530245,-128,5
1567,BBB,2013B,530266,-121,
1568,BBB,2013B,530398,-109,14
